1370F2,1370,The Hidden Pair (Hard Version),2700,1057
1370F1,1370,The Hidden Pair (Easy Version),2400,1184
1370E,1370,Binary Subsequence Rotation,2100,4231
1370D,1370,Odd-Even Subsequence,2000,7797
1370C,1370,Number Game,1400,19798
1370B,1370,GCD Compression,1100,21130
1370A,1370,Maximum GCD,800,37817
1369F,1369,BareLee,2700,505
1369E,1369,DeadLee,2400,1842
1369D,1369,TediousLee,1900,7493
1369C,1369,RationalLee,1400,16865
1369B,1369,AccurateLee,1200,21432
1369A,1369,FashionabLee,800,31663
1368H2,1368,Breadboard Capacity (hard version),3500,132
1368H1,1368,Breadboard Capacity (easy version),3300,198
1368G,1368,Shifting Dominoes,3200,234
1368F,1368,Lamps on a Circle,2600,746
1368E,1368,Ski Accidents,2500,1706
1368D,1368,"AND, OR and square sum",1700,9707
1368C,1368,Even Picture,1500,12168
1368B,1368,Codeforces Subsequences,1500,16582
1368A,1368,C+=,800,29445
1367F2,1367,Flying Sort (Hard Version),2400,1230
1367F1,1367,Flying Sort (Easy Version),2100,2632
1367E,1367,Necklace Assembly,1900,4614
1367D,1367,Task On The Board,1800,7340
1367C,1367,Social Distance,1300,20258
1367B,1367,Even Array,800,39702
1367A,1367,Short Substrings,800,43932
1366G,1366,Construct the String,2700,435
1366F,1366,Jog Around The Graph,2700,515
1366E,1366,Two Arrays,2100,3517
1366D,1366,Two Divisors,2000,8150
1366C,1366,Palindromic Paths,1500,12057
1366B,1366,Shuffle,1300,17294
1366A,1366,Shovels and Swords,1100,24762
1365G,1365,Secure Password,2800,708
1365F,1365,Swaps Again,2100,3849
1365E,1365,Maximum Subsequence Value,1900,6761
1365D,1365,Solve The Maze,1700,12982
1365C,1365,Rotation Matching,1400,19151
1365B,1365,Trouble Sort,1300,22301
1365A,1365,Matrix Game,1100,21748
1364E,1364,X-OR,2700,898
1364D,1364,Ehab's Last Corollary,2100,3390
1364C,1364,Ehab and Prefix MEXs,1600,11367
1364B,1364,Most socially-distanced subsequence,1300,16667
1364A,1364,XXXXX,1200,22079
1363F,1363,Rotating Substrings,2600,1040
1363E,1363,Tree Shuffling,2000,5765
1363D,1363,Guess The Maximums,2100,3480
1363C,1363,Game On Leaves,1600,15113
1363B,1363,Subsequence Hate,1400,19553
1363A,1363,Odd Selection,1200,28130
1362C,1362,Johnny and Another Rating Drop,1400,15183
1362B,1362,Johnny and His Hobbies,1200,16694
1362A,1362,Johnny and Ancient Computer,1000,20409
1361F,1361,Johnny and New Toy,3300,105
1361E,1361,James and the Chase,3000,386
1361D,1361,Johnny and James,2900,268
1361C,1361,Johnny and Megan's Necklace,2500,1207
1361B,1361,Johnny and Grandmaster,1900,3027
1361A,1361,Johnny and Contribution,1700,7627
1360H,1360,Binary Median,2100,3881
1360G,1360,A/B Matrix,1900,6642
1360F,1360,Spy-string,1700,10422
1360E,1360,Polygon,1300,20933
1360D,1360,Buying Shovels,1300,24680
1360C,1360,Similar Pairs,1100,27089
1360B,1360,Honest Coach,800,37837
1360A,1360,Minimal Square,800,39220
1359F,1359,RC Kaboom Show,2900,318
1359E,1359,Modular Stability,2000,4986
1359D,1359,Yet Another Yet Another Task,2000,7565
1359C,1359,Mixing Water,1700,11709
1359B,1359,New Theatre Square,1000,24181
1359A,1359,Berland Poker,1000,25188
1358F,1358,Tasty Cookie,2700,388
1358E,1358,Are You Fired?,2400,1832
1358D,1358,The Best Vacation,1900,7207
1358C,1358,Celex Update,1600,15283
1358B,1358,Maria Breaks the Self-isolation,1000,22772
1358A,1358,Park Lighting,800,33040
1357E2,1357,Root of quantum Fourier transform,0,41
1357E1,1357,Power of quantum Fourier transform,0,181
1357D5,1357,Quantum Classification - Dataset 7,0,73
1357D4,1357,Quantum Classification - Dataset 6,0,76
1357D3,1357,Quantum Classification - Dataset 5,0,96
1357D2,1357,Quantum Classification - Dataset 4,0,103
1357D1,1357,Quantum Classification - Dataset 3,0,116
1357C2,1357,Prepare superposition of basis states with the same parity,0,293
1357C1,1357,Prepare superposition of basis states with 0s,0,338
1357B2,1357,"""Is the number divisible by 3?"" oracle",0,205
1357B1,1357,"""Is the bit string balanced?"" oracle",0,205
1357A7,1357,"Distinguish Y, XZ, -Y and -XZ",0,171
1357A6,1357,Distinguish four Pauli gates,0,157
1357A5,1357,Distinguish Rz(θ) from Ry(θ),0,229
1357A4,1357,Distinguish Rz from R1,0,336
1357A3,1357,Distinguish H from X,0,463
1357A2,1357,"Distinguish I, CNOTs and SWAP",0,496
1357A1,1357,Figure out direction of CNOT,0,614
1356D2,1356,Quantum Classification - 2,0,118
1356D1,1356,Quantum Classification - 1,0,128
1356C,1356,Prepare state |01⟩ + |10⟩ + |11⟩,0,291
1356B2,1356,Decrement,0,271
1356B1,1356,Increment,0,271
1356A5,1356,Distinguish Z from -Z,0,317
1356A4,1356,Distinguish I ⊗ X from CNOT,0,445
1356A3,1356,Distinguish Z from S,0,446
1356A2,1356,Distinguish I from Z,0,473
1356A1,1356,Distinguish I from X,0,586
1355F,1355,Guess Divisors Count,2600,648
1355E,1355,Restorer Distance,2100,4019
1355D,1355,Game With Array,1400,15447
1355C,1355,Count Triangles,1800,9155
1355B,1355,Young Explorers,1200,21808
1355A,1355,Sequence with Digits,1200,22127
1354G,1354,Find a Gift,2600,559
1354F,1354,Summoning Minions,2500,863
1354E,1354,Graph Coloring,2100,2674
1354D,1354,Multiset,1900,7151
1354C2,1354,Not So Simple Polygon Embedding,2000,5362
1354C1,1354,Simple Polygon Embedding,1400,14179
1354B,1354,Ternary String,1200,23770
1354A,1354,Alarm Clock,900,21409
1353F,1353,Decreasing Heights,2200,2787
1353E,1353,K-periodic Garland,1900,5977
1353D,1353,Constructing the Array,1600,15031
1353C,1353,Board Moves,1000,29338
1353B,1353,Two Arrays And Swaps,800,39506
1353A,1353,Most Unstable Array,800,33808
1352G,1352,Special Permutation,1600,15670
1352F,1352,Binary String Reconstruction,1500,13307
1352E,1352,Special Elements,1500,15210
1352D,1352,"Alice, Bob and Candies",1300,20416
1352C,1352,K-th Not Divisible by n,1200,34954
1352B,1352,Same Parity Summands,1200,27331
1352A,1352,Sum of Round Numbers,800,50220
1351C,1351,Skier,1400,7329
1351B,1351,Square?,900,14083
1351A,1351,A+B (Trial Problem),800,18237
1350B,1350,Orac and Models,1400,17316
1350A,1350,Orac and Factors,900,23463
1349F2,1349,Slime and Sequences (Hard Version),3500,82
1349F1,1349,Slime and Sequences (Easy Version),3100,292
1349E,1349,Slime and Hats,3500,64
1349D,1349,Slime and Biscuits,3200,540
1349C,1349,Orac and Game of Life,2000,3895
1349B,1349,Orac and Medians,2000,6732
1349A,1349,Orac and LCM,1600,13348
1348F,1348,Phoenix and Memory,2600,645
1348E,1348,Phoenix and Berries,2400,1775
1348D,1348,Phoenix and Science,1900,7680
1348C,1348,Phoenix and Distribution,1600,12960
1348B,1348,Phoenix and Beauty,1400,21191
1348A,1348,Phoenix and Balance,800,34202
1346I,1346,Pac-Man 2.0,2900,34
1346H,1346,Game with Segments,2700,32
1346G,1346,Two IP Cameras,2300,121
1346F,1346,Dune II: Battle For Arrakis,2000,205
1346E,1346,Magic Tricks,1700,328
1346D,1346,Constructing the Dungeon,1600,435
1346C,1346,Spring Cleaning,1600,527
1346B,1346,Boot Camp,1400,979
1346A,1346,Color Revolution,1000,1740
1345B,1345,Card Constructions,1100,22295
1345A,1345,Puzzle Pieces,800,22644
1344F,1344,Piet's Palette,3200,167
1344E,1344,Train Tracks,3100,158
1344D,1344,Résumé Review,2700,793
1344C,1344,Quantifier Question,2600,1507
1344B,1344,Monopole Magnets,2000,5346
1344A,1344,Hilbert's Hotel,1600,13902
1343F,1343,Restore the Permutation by Sorted Segments,2400,1126
1343E,1343,Weights Distributing,2100,4293
1343D,1343,Constant Palindrome Sum,1700,11093
1343C,1343,Alternating Subsequence,1200,30056
1343B,1343,Balanced Array,800,43024
1343A,1343,Candies,900,38356
1342F,1342,Make It Ascending,3000,450
1342E,1342,Placing Rooks,2300,2261
1342D,1342,Multiple Testcases,1900,5477
1342C,1342,Yet Another Counting Problem,1600,12444
1342B,1342,Binary Period,1100,21509
1342A,1342,Road To Zero,1000,31204
1341B,1341,Nastya and Door,1300,17664
1341A,1341,Nastya and Rice,900,25359
1340F,1340,Nastya and CBS,3300,256
1340E,1340,Nastya and Bees,3000,40
1340D,1340,Nastya and Time Machine,2600,708
1340C,1340,Nastya and Unexpected Guest,2400,1820
1340B,1340,Nastya and Scoreboard,1700,7121
1340A,1340,Nastya and Strange Generator,1500,12638
1339B,1339,Sorted Adjacent Differences,1200,22353
1339A,1339,Filling Diamonds,900,27395
1338E,1338,JYPnation,3500,142
1338D,1338,Nested Rubber Bands,2700,650
1338C,1338,Perfect Triples,2200,2695
1338B,1338,Edge Weight Assignment,1800,7229
1338A,1338,Powered Addition,1500,19303
1337B,1337,Kana and Dragon Quest game,900,28717
1337A,1337,Ichihime and Triangle,800,30096
1336F,1336,Journey,3500,130
1336E2,1336,Chiori and Doll Picking (hard version),3500,205
1336E1,1336,Chiori and Doll Picking (easy version),2700,536
1336D,1336,Yui and Mahjong Set,3200,397
1336C,1336,Kaavi and Magic Spell,2200,2963
1336B,1336,Xenia and Colorful Gems,1700,10097
1336A,1336,Linova and Kingdom,1600,16275
1335F,1335,Robots on a Grid,2200,1776
1335E2,1335,Three Blocks Palindrome (hard version),1800,7071
1335E1,1335,Three Blocks Palindrome (easy version),1700,9433
1335D,1335,Anti-Sudoku,1300,23454
1335C,1335,Two Teams Composing,1100,28567
1335B,1335,Construct the String,900,31580
1335A,1335,Candies and Two Sisters,800,57804
1334G,1334,Substring Search,2900,309
1334F,1334,Strange Function,2500,878
1334E,1334,Divisor Paths,2200,2316
1334D,1334,Minimum Euler Cycle,1800,6434
1334C,1334,Circle of Monsters,1600,14229
1334B,1334,Middle Class,1100,22459
1334A,1334,Level Statistics,1200,20923
1333F,1333,Kate and imperfection,2200,3596
1333E,1333,Road to 1600,2400,1206
1333D,1333,Challenges in school №41,2100,3441
1333C,1333,Eugene and an array,1700,11001
1333B,1333,Kind Anton,1100,19930
1333A,1333,Little Artem,1000,22354
1332G,1332,No Monotone Triples,3100,224
1332F,1332,Independent Set,2500,879
1332E,1332,Height All the Same,2100,3159
1332D,1332,Walk on Matrix,1700,7434
1332C,1332,K-Complete Word,1500,13931
1332B,1332,Composite Coloring,1400,15331
1332A,1332,Exercising Walk,1100,18310
1331H,1331,It's showtime,0,560
1331G,1331,Lingua Romana,0,442
1331F,1331,Elementary!,0,511
1331E,1331,Jordan Smiley,0,1142
1331D,1331,Again?,0,11426
1331C,1331,...And after happily lived ever they,0,3028
1331B,1331,Limericks,0,6745
1331A,1331,Is it rated?,0,16167
1330B,1330,Dreamoon Likes Permutations,1400,12872
1330A,1330,Dreamoon and Ranking Collection,900,17488
1329E,1329,Dreamoon Loves AA,3300,123
1329D,1329,Dreamoon Likes Strings,3100,267
1329C,1329,Drazil Likes Heap,2400,1394
1329B,1329,Dreamoon Likes Sequences,1700,5952
1329A,1329,Dreamoon Likes Coloring,1800,8048
1328F,1328,Make k Equal,2200,2701
1328E,1328,Tree Queries,1900,7092
1328D,1328,Carousel,1800,10850
1328C,1328,Ternary XOR,1200,25472
1328B,1328,K-th Beautiful String,1300,24213
1328A,1328,Divisibility Problem,800,65020
1327G,1327,Letters and Question Marks,2800,326
1327F,1327,AND Segments,2500,1240
1327E,1327,Count The Blocks,1800,7619
1327D,1327,Infinite Path,2200,2777
1327C,1327,Game with Chips,1600,12003
1327B,1327,Princesses and Princes,1200,17143
1327A,1327,Sum of Odd Integers,1100,29577
1326G,1326,Spiderweb Trees,3500,52
1326F2,1326,Wise Men (Hard Version),3200,302
1326F1,1326,Wise Men (Easy Version),2600,662
1326E,1326,Bombs,2400,1698
1326D2,1326,Prefix-Suffix Palindrome (Hard version),1800,8131
1326D1,1326,Prefix-Suffix Palindrome (Easy version),1500,10495
1326C,1326,Permutation Partitions,1300,14044
1326B,1326,Maximums,900,21479
1326A,1326,Bad Ugly Numbers,1000,25099
1325F,1325,Ehab's Last Theorem,2500,1356
1325E,1325,Ehab's REAL Number Theory Problem,2600,1539
1325D,1325,Ehab the Xorcist,1700,9966
1325C,1325,Ehab and Path-etic MEXs,1500,11770
1325B,1325,CopyCopyCopyCopyCopy,800,30282
1325A,1325,EhAb AnD gCd,800,31449
1324F,1324,Maximum White Subtree,1800,6747
1324E,1324,Sleeping Schedule,1700,10138
1324D,1324,Pair of Topics,1400,20788
1324C,1324,Frog Jumps,1100,23060
1324B,1324,Yet Another Palindrome Problem,1100,23579
1324A,1324,Yet Another Tetris Problem,900,23093
1323B,1323,Count Subrectangles,1500,7786
1323A,1323,Even Subset Sum Problem,800,18024
1322F,1322,Assigning Fares,3500,56
1322E,1322,Median Mountain Range,3300,184
1322D,1322,Reality Show,2800,579
1322C,1322,Instant Noodles,2300,1679
1322B,1322,Present,2100,3300
1322A,1322,Unusual Competitions,1300,11476
1321C,1321,Remove Adjacent,1600,8593
1321A,1321,Contest for Robots,900,13104
1320F,1320,Blocks and Sensors,3500,102
1320E,1320,Treeland and Viruses,3000,501
1320D,1320,Reachable Strings,2500,1023
1320C,1320,World of Darkraft: Battle for Azathoth,2000,2584
1320B,1320,Navigation System,1700,5362
1320A,1320,Journey Planning,1400,13860
1316F,1316,Battalion Strength,2800,389
1316E,1316,Team Building,2300,2507
1316D,1316,Nash Matrix,2000,2939
1316C,1316,Primitive Primes,1800,6501
1316B,1316,String Modification,1400,10152
1316A,1316,Grade Allocation,800,17432
1315C,1315,Restoring Permutation,1200,8858
1315B,1315,Homecoming,1300,8307
1315A,1315,Dead Pixel,800,11182
1313E,1313,Concatenation with intersection,2700,400
1313D,1313,Happy New Year,2500,823
1313C2,1313,Skyscrapers (hard version),1900,5300
1313C1,1313,Skyscrapers (easy version),1500,9093
1313B,1313,Different Rules,1700,6055
1313A,1313,Fast Food Restaurant,900,14084
1312G,1312,Autocompletion,2600,632
1312F,1312,Attack on Red Kingdom,2500,569
1312E,1312,Array Shrinking,2100,4505
1312D,1312,Count the Arrays,1700,7838
1312C,1312,Adding Powers,1400,13980
1312B,1312,Bogosort,1000,20850
1312A,1312,Two Regular Polygons,800,22996
1311F,1311,Moving Points,1900,3347
1311E,1311,Construct the Binary Tree,2200,1818
1311D,1311,Three Integers,2000,7479
1311C,1311,Perform the Combo,1300,14330
1311B,1311,WeirdSort,1200,16873
1311A,1311,Add Odd or Subtract Even,800,34031
1310F,1310,Bad Cryptography,3400,52
1310E,1310,Strange Function,2900,212
1310D,1310,Tourism,2300,1028
1310C,1310,Au Pont Rouge,2800,391
1310B,1310,Double Elimination,2500,445
1310A,1310,Recommendations,1700,4598
1307G,1307,Cow and Exercise,3100,326
1307F,1307,Cow and Vacation,3300,384
1307E,1307,Cow and Treats,2500,970
1307D,1307,Cow and Fields,1900,5192
1307C,1307,Cow and Message,1500,10542
1307B,1307,Cow and Friend,1300,11950
1307A,1307,Cow and Haybales,800,14170
1305H,1305,Kuroni the Private Tutor,3500,66
1305G,1305,Kuroni and Antihype,3500,576
1305F,1305,Kuroni and the Punishment,2500,1763
1305E,1305,Kuroni and the Score Distribution,2200,2626
1305D,1305,Kuroni and the Celebration,1900,4285
1305C,1305,Kuroni and Impossible Calculation,1600,11454
1305B,1305,Kuroni and Simple Strings,1200,10387
1305A,1305,Kuroni and the Gifts,800,13069
1304F2,1304,Animal Observation (hard version),2400,1082
1304F1,1304,Animal Observation (easy version),2300,1335
1304E,1304,1-Trees and Queries,2000,4163
1304D,1304,Shortest and Longest LIS,1800,5464
1304C,1304,Air Conditioner,1500,13680
1304B,1304,Longest Palindrome,1100,16299
1304A,1304,Two Rabbits,800,22858
1303G,1303,Sum of Prefix Sums,2700,534
1303F,1303,Number of Components,2800,430
1303E,1303,Erase Subsequences,2200,2275
1303D,1303,Fill The Bag,1900,5818
1303C,1303,Perfect Keyboard,1600,10653
1303B,1303,National Project,1400,13965
1303A,1303,Erasing Zeroes,800,24523
1302J,1302,Keep talking and nobody explodes -- hard,0,9
1302I,1302,Deja vu,0,2
1302H,1302,Who needs suffix structures?,0,8
1302G,1302,Keep talking and nobody explodes -- medium,0,22
1302F,1302,Keep talking and nobody explodes -- easy,0,69
1302E,1302,Amazing bitset,0,44
1302D,1302,Dijkstra,0,83
1302C,1302,Segment tree or Fenwick?,0,365
1302B,1302,DAG,0,141
1302A,1302,Nash equilibrium,0,290
1301F,1301,Super Jaber,2600,890
1301E,1301,Nanosoft,2500,1054
1301D,1301,Time to Run,2000,3521
1301C,1301,Ayoub's function,1700,8321
1301B,1301,Motarack's Birthday,1500,12581
1301A,1301,Three Strings,800,18025
1300B,1300,Assigning to Classes,1000,18532
1300A,1300,Non-zero,800,19619
1299E,1299,So Mean,3400,125
1299D,1299,Around the World,3000,332
1299C,1299,Water Balance,2100,3156
1299B,1299,Aerodynamic,1800,4723
1299A,1299,Anu Has a Function,1500,10758
1297I,1297,Falling Blocks,0,21
1297H,1297,Paint the String,0,34
1297G,1297,M-numbers,0,57
1297F,1297,Movie Fan,0,102
1297E,1297,Modernization of Treeland,0,181
1297D,1297,Bonus Distribution ,0,241
1297C,1297,Dream Team,0,370
1297B,1297,Cartoons,0,372
1297A,1297,Likes Display,0,837
1296F,1296,Berland Beauty,2100,2321
1296E2,1296,String Coloring (hard version),2000,4142
1296E1,1296,String Coloring (easy version),1800,6157
1296D,1296,Fight with Monsters,1500,12509
1296C,1296,Yet Another Walking Robot,1500,13030
1296B,1296,Food Buying,900,25302
1296A,1296,Array with Odd Sum,800,32348
1295F,1295,Good Contest,2700,743
1295E,1295,Permutation Separation,2200,2065
1295D,1295,Same GCDs,1800,7090
1295C,1295,Obtain The String,1600,11224
1295B,1295,Infinite Prefixes,1700,8440
1295A,1295,Display The Number,900,20252
1294F,1294,Three Paths on a Tree,2000,4337
1294E,1294,Obtain a Permutation,1900,4266
1294D,1294,MEX maximizing,1600,10138
1294C,1294,Product of Three Numbers,1300,24852
1294B,1294,Collecting Packages,1200,19249
1294A,1294,Collecting Coins,800,34405
1293B,1293,JOE is on TV!,1000,18682
1293A,1293,ConneR and the A.R.C. Markland-N,1100,14095
1292F,1292,Nora's Toy Boxes,3500,192
1292E,1292,Rin and The Unknown Flower,3500,218
1292D,1292,Chaotic V.,2700,666
1292C,1292,Xenon's Attack on the Gangs,2300,1656
1292B,1292,Aroma's Search,1700,5379
1292A,1292,NEKO's Maze Game,1400,12200
1291F,1291,Coffee Varieties (easy version),2800,312
1291B,1291,Array Sharpening,1300,12568
1291A,1291,Even But Not Even,900,17471
1290F,1290,Making Shapes,3500,218
1290E,1290,Cartesian Tree ,3300,258
1290D,1290,Coffee Varieties (hard version),3000,427
1290C,1290,Prefix Enlightenment,2400,1304
1290B,1290,Irreducible Anagrams,1800,4218
1290A,1290,Mind Control,1600,7778
1288F,1288,Red-Blue Graph,2900,328
1288E,1288,Messenger Simulator,2000,2839
1288D,1288,Minimax Problem,2000,5484
1288C,1288,Two Arrays,1600,10369
1288B,1288,Yet Another Meme Problem,1100,15534
1288A,1288,Deadline,1100,16340
1287B,1287,Hyperset,1500,8567
1287A,1287,Angry Students,800,18340
1286F,1286,Harry The Potter,3100,175
1286E,1286,Fedya the Potter Strikes Back,3200,274
1286D,1286,LCC,3100,441
1286C2,1286,Madhouse (Hard version),2800,498
1286C1,1286,Madhouse (Easy version),2400,1044
1286B,1286,Numbers on Tree,1800,3985
1286A,1286,Garland,1800,7361
1285F,1285,Classical?,2900,789
1285E,1285,Delete a Segment,2300,1457
1285D,1285,Dr. Evil Underscores,1900,6218
1285C,1285,Fadi and LCM,1400,17835
1285B,1285,Just Eat It!,1300,17546
1285A,1285,Mezo Playing Zoma,800,24823
1284G,1284,Seollal,3300,107
1284F,1284,New Year and Social Network,3200,248
1284E,1284,New Year and Castle Construction,2500,933
1284D,1284,New Year and Conference,2100,2564
1284C,1284,New Year and Permutation,1600,7069
1284B,1284,New Year and Ascent Sequence,1400,9870
1284A,1284,New Year and Naming,800,17083
1283F,1283,DIY Garland,2200,1339
1283E,1283,New Year Parties,1800,5459
1283D,1283,Christmas Trees,1800,6456
1283C,1283,Friends and Gifts,1500,11483
1283B,1283,Candies Division,900,19206
1283A,1283,Minutes Before the New Year,800,34689
